date,issues
2019-11-27,1
2019-12-10,1
2019-12-19,1
2019-12-23,1
2019-12-26,2
2020-01-03,1
2020-01-07,1
2020-01-08,5
2020-01-09,1
2020-01-13,1
2020-01-15,1
2020-01-17,2
2020-01-21,1
2020-01-23,1
2020-01-24,2
2020-01-29,1
2020-01-30,1
2020-02-01,1
2020-02-02,2
2020-02-14,3
2020-02-16,1
2020-02-22,1
2020-02-26,1
2020-03-05,1
2020-03-06,3
2020-03-07,1
2020-03-10,1
2020-03-11,4
2020-03-13,1
2020-03-14,3
2020-03-18,1
2020-04-09,1
2020-04-11,2
2020-04-15,1
2020-04-16,1
2020-04-22,2
2020-04-23,1
2020-04-26,2
2020-04-28,1
2020-04-29,3
2020-04-30,2
2020-05-01,1
2020-05-04,1
2020-05-05,1
2020-05-06,1
2020-05-12,2
2020-05-13,1
2020-05-14,1
2020-05-15,2
2020-05-17,1
2020-05-18,1
2020-05-20,2
2020-05-26,2
2020-05-27,2
2020-05-28,1
2020-05-29,1
2020-05-31,2
2020-06-04,2
2020-06-06,2
2020-06-08,4
2020-06-13,1
2020-06-14,1
2020-06-15,1
2020-06-16,1
2020-06-17,2
2020-06-18,2
2020-06-19,1
2020-06-22,3
2020-06-29,2
2020-06-30,1
2020-07-01,1
2020-07-06,1
2020-07-13,1
2020-07-14,3
2020-07-15,2
2020-07-16,5
2020-07-17,1
2020-07-18,1
2020-07-21,2
2020-07-22,4
2020-07-23,3
2020-07-24,1
2020-07-26,2
2020-07-27,1
2020-07-28,3
2020-07-29,1
2020-07-30,2
2020-07-31,3
2020-08-03,1
2020-08-04,1
2020-08-06,2
2020-08-13,1
2020-08-14,1
2020-08-28,5
2020-08-31,1
2020-09-01,2
2020-09-03,1
2020-09-06,1
2020-09-11,1
2020-09-13,3
2020-09-18,1
2020-09-21,5
2020-09-22,2
2020-09-23,2
2020-09-24,1
2020-10-05,3
2020-10-06,1
2020-10-07,1
2020-10-11,1
2020-10-19,1
2020-10-24,1
2020-10-25,3
2020-10-26,1
2020-10-27,1
2020-10-29,3
2020-10-30,1
2020-10-31,1
2020-11-08,1
2020-11-09,1
2020-11-10,1
2020-11-12,1
2020-11-15,1
2020-12-04,1
2020-12-06,2
2020-12-07,1
2020-12-08,1
2020-12-09,1
2020-12-10,2
2020-12-11,1
2020-12-12,1
2020-12-15,3
2020-12-16,4
2020-12-17,3
2021-01-12,1
2021-01-18,2
2021-01-20,1
2021-01-22,1
2021-01-26,1
2021-02-11,1
2021-02-15,1
2021-02-16,1
2021-02-22,1
2021-02-24,1
2021-02-25,1
2021-03-23,1
2021-03-29,2
2021-04-07,2
2021-04-13,1
2021-04-20,1
2021-04-27,1
2021-05-09,1
2021-05-10,1
2021-05-11,1
2021-05-12,1
2021-05-17,1
2021-05-24,2
2021-05-28,1
2021-06-03,1
2021-06-11,7
2021-06-21,1
2021-07-05,4
2021-07-13,1
2021-07-23,1
2021-08-08,1
2021-08-20,1
2021-09-03,1
2021-09-22,1
2021-10-06,2
2021-10-19,1
2021-10-28,2
2021-11-18,3
2021-11-19,1
2021-11-23,2
2021-11-29,1
2021-12-06,1
2021-12-15,1
2021-12-21,1
2021-12-25,1
2022-01-13,2
2022-01-17,1
2022-01-21,1
2022-02-09,1
2022-02-15,2
2022-02-19,1
2022-02-20,1
2022-03-03,1
2022-03-08,1
2022-03-16,2
2022-04-04,1
2022-04-06,1
